movie_id,num_trials,num_events
6044,187,102
6045,20198,13034
6046,220,142
6047,15,9
6048,7721,3401
6049,5,2
6050,2,0
6051,5,3
6052,2,1
6053,67,32
6054,30,12
6055,1,1
6056,1257,833
6057,1,0
6058,16,9
6059,340,225
6060,671,289
6061,3,0
6062,5,1
6063,4946,2765
6064,8,5
6065,18,12
6066,799,422
6067,2,1
6068,1,1
6069,1,1
6070,255,198
6071,4,3
6072,1,0
6073,2,1
6074,44,38
6075,13,4
6076,23,9
6077,7,3
6078,1,0
6079,1,0
6080,16,13
6081,3,2
6082,3,2
6083,1,1
6084,12,5
6085,2,0
6086,22,9
6087,8,2
6088,2,1
6089,1,1
6090,2,1
6091,1,1
6092,5,4
6093,3,0
6094,19,9
6095,1,0
6096,5,2
6097,1003,504
6098,3660,2821
6099,2,1
6100,2,2
6101,1,1
6102,1,0
6103,738,118
6104,217,168
6105,4,2
6106,10,2
6107,3,1
6108,2,1
6109,2,0
6110,3,1
6111,1,1
6112,12,4
6113,333,143
6114,24,16
6115,69,46
6116,8522,4471
6117,2,1
6118,30,25
6119,150,85
6120,2,0
6121,2,0
6122,3,2
6123,1,0
6124,2,1
6125,35,11
6126,4,2
6127,235,169
6128,2,0
6129,12,4
6130,1,0
6131,7,1
6132,34,28
6133,108,41
6134,1,0
6135,5,3
6136,49,17
6137,1,1
6138,1,1
6139,7440,4192
6140,151,70
6141,9,2
6142,9,4
6143,2,0
6144,2,0
6145,2,0
6146,2,0
6147,16,10
6148,2,0
6149,1569,589
6150,2480,2113
6151,9,4
6152,2,1
6153,1,0
6154,3,2
6155,1,0
6156,4,2
6157,2411,730
6158,1,0
6159,4,3
6160,13,7
6161,26,18
6162,2,0
6163,9,4
6164,1,0
6165,2238,264
6166,1534,554
6167,10,8
6168,9,4
6169,37035,19442
6170,11,5
6171,2,1
6172,1,1
6173,2,0
6174,1,0
6175,1,1
6176,3,0
6177,3,1
6178,2,0
6179,3,1
6180,9,3
6181,11,10
6182,13,7
6183,2,1
6184,153,49
6185,68,46
6186,8,5
6187,1,0
6188,1,1
6189,1,0
6190,1,0
6191,5,2
6192,10,5
6193,1,0
6194,2,1
6195,14,9
6196,1,1
6197,43,7
6198,1,0
6199,63,52
6200,2,0
6201,8,3
6202,1,1
6203,3,2
6204,4,2
6205,39,18
6206,1,1
6207,5,5
6208,2,1
6209,4,2
6210,1,0
6211,5,4
6212,1,0
6213,24161,12710
6214,1,1
6215,6,2
6216,2,1
6217,1,0
6218,1,0
6219,16056,10009
6220,21,5
6221,78,24
6222,8,6
6223,1,1
6224,19,15
6225,5,3
6226,24,16
6227,6,1
6228,1713,1454
6229,1,0
6230,1,1
6231,3,1
6232,72,39
6233,2,1
6234,1,1
6235,341,183
6236,8,3
6237,94,60
6238,1,1
6239,2,1
6240,2,0
6241,3,1
6242,2,0
6243,2,1
6244,1379,991
6245,5,3
6246,49,28
6247,3,1
6248,2,0
6249,347,264
6250,2,1
6251,5,4
6252,3,2
6253,5,2
6254,6043,4694
6255,5,0
6256,12,7
6257,2,1
6258,1,0
6259,1,1
6260,559,81
6261,14,9
6262,1,1
6263,203,160
6264,43,33
6265,20,8
6266,2,1
6267,40,10
6268,18,13
6269,3,1
6270,1600,1151
6271,26,8
6272,1,0
6273,14,11
6274,327,197
6275,1,0
6276,1249,956
6277,2,0
6278,1891,1362
6279,6,2
6280,2,0
6281,1,0
6282,1,1
6283,9,3
6284,45,17
6285,5,1
6286,2,1
6287,2,0
6288,3,0
6289,3,2
6290,5,3
6291,80,13
6292,13,3
6293,2,1
6294,18,6
6295,3,2
6296,10,5
6297,1,1
6298,14,4
6299,112,20
6300,61,20
6301,3,0
6302,35,20
6303,6,3
6304,3,2
6305,2,1
6306,2,1
6307,36,21
6308,104,64
6309,10,4
6310,2,1
6311,68,53
6312,556,314
6313,2,0
6314,1,0
6315,320,238
6316,2,1
6317,6,2
6318,1,0
6319,2,2
6320,5,4
6321,1,0
6322,6,1
6323,1,0
6324,1684,1300
6325,2,1
6326,85,73
6327,1,0
6328,81,60
6329,3,2
6330,1,0
6331,135,99
6332,388,224
6333,1,1
6334,1,1
6335,1,0
6336,2,0
6337,14,7
6338,2,0
6339,1705,1191
6340,5629,3533
6341,2,0
6342,12,6
6343,1,0
6344,2,1
6345,3049,2411
6346,17,16
6347,2,1
6348,20,14
6349,7,3
6350,1,0
6351,208,122
6352,112,62
6353,1,1
6354,5,0
6355,1,1
6356,112,88
6357,129,113
6358,2,0
6359,33,24
6360,7,1
6361,2046,485
6362,2,0
6363,3,0
6364,2,1
6365,9,5
6366,2,0
6367,10,8
6368,45,20
6369,9,4
6370,3,0
6371,5,0
6372,10,5
6373,575,458
6374,4,2
6375,7,6
6376,1,1
6377,4,1
6378,8,0
6379,1,0
6380,57,23
6381,6,4
6382,25,19
6383,3,1
6384,2,0
6385,2,0
6386,5,1
6387,62,43
6388,1,1
6389,973,482
6390,42,18
6391,2,1
6392,3,3
6393,2,0
6394,19,7
6395,7,2
6396,1,0
6397,4,1
6398,1,1
6399,2,1
6400,634,476
6401,1,0
6402,49,18
6403,11,6
6404,3,1
6405,1,0
6406,4,2
6407,1,1
6408,1,0
6409,287,201
6410,6,4
6411,22,8
6412,3,1
6413,2,1
6414,10,6
6415,13585,10005
6416,5790,2173
6417,8,5
6418,775,274
6419,3,1
6420,89,57
6421,1,0
6422,5,0
6423,71,26
6424,6,4
6425,938,142
6426,59,46
6427,1914,1609
6428,1,0
6429,24,5
6430,3,1
6431,8,4
6432,4,2
6433,12,3
6434,3,0
6435,83,51
6436,1,0
6437,1,0
6438,31,26
6439,2,0
6440,23,4
6441,1,0
6442,1041,647
6443,768,627
6444,4,2
6445,1,1
6446,228,82
6447,3,3
6448,8,5
6449,238,130
6450,1,1
6451,607,151
6452,1,0
6453,1865,492
6454,17,12
6455,4,0
6456,7,3
6457,4,1
6458,15,11
6459,2698,2078
6460,1,0
6461,2,2
6462,2,1
6463,3,1
6464,260,57
6465,3,0
6466,185,90
6467,55,14
6468,5,5
6469,4,2
6470,2,0
6471,187,106
6472,1,0
6473,11,5
6474,8,1
6475,2,1
6476,9,3
6477,1,1
6478,1,1
6479,15,12
6480,177,61
6481,1,0
6482,34,30
6483,20,9
6484,3,1
6485,2,1
6486,2,2
6487,34,15
6488,44,27
6489,5,3
6490,25,17
6491,9,6
6492,2,0
6493,3,0
6494,170,87
6495,41,28
6496,4,1
6497,6,6
6498,72,26
6499,10,6
6500,28,21
6501,1,0
6502,3,0
6503,1,0
6504,327,211
6505,595,498
6506,9,8
6507,7893,4702
6508,19,10
6509,1,0
6510,1,0
6511,4,1
6512,7,3
6513,19,12
6514,14,7
6515,11,2
6516,2,0
6517,2,0
6518,2,0
6519,1,0
6520,2,0
6521,5,3
6522,161,76
6523,1,1
6524,1,1
6525,49,31
6526,33,18
6527,1,0
6528,3,1
6529,2,0
6530,1,0
6531,6,2
6532,792,175
6533,10958,5407
6534,75,19
6535,581,191
6536,24,7
6537,7,5
6538,2,0
6539,4,3
6540,66,51
6541,1342,457
6542,5,1
6543,2166,1785
6544,4,2
6545,23,3
6546,3,3
6547,8,2
6548,75,53
6549,4,0
6550,498,307
6551,2,2
6552,15,10
6553,10044,8283
6554,5,0
6555,47,28
6556,1,0
6557,32,21
6558,15,10
6559,338,211
6560,2,0
6561,566,388
6562,16,5
6563,5,4
6564,12,8
6565,42,32
6566,5,3
6567,1,1
6568,4,2
6569,4,2
6570,260,206
6571,3,1
6572,3,2
6573,1,0
6574,1,0
6575,5,4
6576,2,1
6577,1,0
6578,8,8
6579,376,229
6580,8,3
6581,738,529
6582,1,0
6583,18,5
6584,3,0
6585,17,8
6586,1,0
6587,1,1
6588,2,1
6589,4,3
6590,1,1
6591,13,4
6592,1,0
6593,1113,864
6594,1,1
6595,18,4
6596,15,6
6597,10816,6076
6598,1,0
6599,72,30
6600,2,2
6601,1,0
6602,1,1
6603,4,3
6604,7,3
6605,1,0
6606,4,0
6607,3,2
6608,50,33
6609,5,0
6610,1,0
6611,53,14
6612,25,5
6613,4,3
6614,9,1
6615,1751,1208
6616,1,0
6617,473,288
6618,2,0
6619,2,0
6620,1152,925
6621,2,0
6622,35,21
6623,1,1
6624,1,0
6625,25,8
6626,1,0
6627,12,7
6628,3,1
6629,6,5
6630,22,15
6631,260,72
6632,2,1
6633,1,1
6634,58,32
6635,323,215
6636,2,0
6637,957,698
6638,8,4
6639,13,0
6640,438,376
6641,2,2
6642,298,151
6643,8,2
6644,2063,967
6645,29,23
6646,8,4
6647,66,43
6648,1,0
6649,87,51
6650,3,3
6651,12,8
6652,2,0
6653,8,3
6654,6,1
6655,2,0
6656,3,0
6657,970,467
6658,203,112
6659,8,4
6660,41,23
6661,3,1
6662,5384,4395
6663,46,20
6664,3,0
6665,4,2
6666,2,0
6667,1149,681
6668,8,2
6669,3,2
6670,3,0
6671,2,1
6672,5,2
6673,1,0
6674,6,4
6675,15,4
6676,330,50
6677,2174,1540
6678,2,1
6679,13,5
6680,2,2
6681,1,0
6682,1,1
6683,3,1
6684,5,1
6685,4,1
6686,3,3
6687,80,43
6688,1032,892
6689,15412,5737
6690,3,2
6691,6,1
6692,505,258
6693,1,1
6694,8,1
6695,6828,3220
6696,15,4
6697,3,2
6698,8,4
6699,2,0
6700,5,2
6701,1,1
6702,1,1
6703,3,0
6704,1,0
6705,10,9
6706,1040,802
6707,4,2
6708,1,1
6709,20,13
6710,179,126
6711,1,1
6712,10,4
6713,20,0
6714,313,154
6715,2,0
6716,1,0
6717,328,266
6718,16102,8644
6719,4,3
6720,1,1
6721,12,9
6722,28,6
6723,2,2
6724,4,0
6725,1,0
6726,1,0
6727,2,1
6728,1,1
6729,4,1
6730,9,5
6731,55,39
6732,642,133
6733,1,1
6734,3,2
6735,1,1
6736,1,1
6737,2,2
6738,8,4
6739,739,572
6740,17,11
6741,312,127
6742,8,4
6743,4,0
6744,13693,5770
6745,5,0
6746,407,270
6747,8,5
6748,1,0
6749,13,9
6750,2,1
6751,4,2
6752,6,5
6753,4,1
6754,5,4
6755,1,0
6756,1,0
6757,1,0
6758,1,0
6759,190,149
6760,108,74
6761,1,1
6762,7,3
6763,51,31
6764,3,2
6765,2,1
6766,1,0
6767,7,2
6768,37,20
6769,2,1
6770,5,4
6771,3,3
6772,5,5
6773,1404,525
6774,2,0
6775,2,1
6776,689,441
6777,3,1
6778,6,1
6779,15,9
6780,445,151
6781,12,2
6782,1,0
6783,2,0
6784,4,1
6785,14,4
6786,4,2
6787,1,1
6788,5,3
6789,1,0
6790,166,92
6791,626,346
6792,8,5
6793,19,7
6794,19,12
6795,328,150
6796,1,0
6797,145,109
6798,297,158
6799,112,80
6800,1,0
6801,1,1
6802,1,0
6803,21,13
6804,1,0
6805,1,1
6806,9,4
6807,1,0
6808,7,2
6809,37,23
6810,14,7
6811,5,2
6812,59,41
6813,8,2
6814,15,7
6815,12,4
6816,4,0
6817,2,1
6818,1,0
6819,2,1
6820,2,1
6821,28,17
6822,12,2
6823,5,2
6824,1,0
6825,1,0
6826,8,1
6827,1117,347
6828,8,3
6829,6,2
6830,5,1
6831,4,1
6832,1,0
6833,8,5
6834,1,0
6835,15,13
6836,11,6
6837,13,4
6838,2,0
6839,25,15
6840,2,1
6841,2,2
6842,1,0
6843,2,0
6844,10,3
6845,11976,5277
6846,3,1
6847,5,2
6848,22,19
6849,36,18
6850,1,0
6851,410,238
6852,1392,1212
6853,1,0
6854,14,8
6855,4,2
6856,1060,710
6857,305,146
6858,1,0
6859,3,1
6860,2,0
6861,4,1
6862,4145,1882
6863,1,1
6864,2,0
6865,314,149
6866,1,1
6867,729,329
6868,1373,881
6869,1,0
6870,2,1
6871,22,14
6872,4,3
6873,90,77
6874,154,91
6875,1,1
6876,4,1
6877,28,12
6878,29,22
6879,1,1
6880,451,201
6881,1,1
6882,2,1
6883,1,0
6884,3,0
6885,191,118
6886,186,65
6887,7,1
6888,27,5
6889,2,0
6890,23,5
6891,15,4
6892,22,15
6893,5,2
6894,30,13
6895,267,56
6896,2,0
6897,1,0
6898,9,0
6899,7,2
6900,17,11
6901,7,4
6902,3,1
6903,2,1
6904,9,7
6905,131,111
6906,3,0
6907,6,2
6908,105,49
6909,1,0
6910,28265,14316
6911,1,1
6912,2,0
6913,2,0
6914,6,1
6915,28,5
6916,1,0
6917,1,0
6918,345,197
6919,1,0
6920,3,1
6921,10,3
6922,3,2
6923,2,2
6924,2,2
6925,93,60
6926,2,0
6927,5,2
6928,4,2
6929,1,1
6930,86,65
6931,5,0
6932,9,1
6933,3,0
6934,4,4
6935,78,38
6936,1,0
6937,61,40
6938,7,5
6939,1,1
6940,161,89
6941,87,59
6942,3,1
6943,27,10
6944,2,0
6945,256,168
6946,38,19
6947,20,12
6948,10,2
6949,1,1
6950,4,2
6951,1,0
6952,2,0
6953,9,3
6954,2986,1739
6955,1,0
6956,2,0
6957,356,297
6958,3,2
6959,1325,528
6960,27,21
6961,9048,4413
6962,2,1
6963,2,1
6964,1,0
6965,3,1
6966,1,0
6967,6,2
6968,4,0
6969,1,0
6970,87,9
6971,1,0
6972,90,29
6973,791,423
6974,7,2
6975,31,16
6976,69,29
6977,1,1
6978,3,0
6979,15,2
6980,10,5
6981,5,4
6982,940,309
6983,7,1
6984,1,0
6985,11,3
6986,1,0
6987,1,1
6988,1,1
6989,9,6
6990,4,2
6991,57379,43942
6992,84,73
6993,2,0
6994,27,19
6995,232,174
6996,7,3
6997,10,5
6998,2,0
6999,2,0
7000,360,268
7001,5,4
7002,3,3
7003,1,0
7004,8,3
7005,1,0
7006,23,8
7007,4,0
7008,293,141
7009,4823,4073
7010,328,220
7011,1,1
7012,25,15
7013,59,39
7014,2,1
7015,330,189
7016,1,0
7017,1,1
7018,18,16
7019,740,212
7020,2,2
7021,8,7
7022,3,2
7023,3,0
7024,6,6
7025,23,10
7026,1,0
7027,3,1
7028,6,1
7029,1,0
7030,6,3
7031,5,2
7032,4,0
7033,495,150
7034,2851,1244
7035,337,247
7036,1,0
7037,4,1
7038,62,43
7039,239,155
7040,2,0
7041,26,18
7042,49,27
7043,11,3
7044,5,1
7045,1168,545
7046,27374,22929
7047,12,4
7048,9,2
7049,110,46
7050,1,1
7051,5,3
7052,1,0
7053,1,1
7054,4,1
7055,2,1
7056,1,1
7057,3,2
7058,15,4
7059,3,0
7060,3,2
7061,8816,6781
7062,15,5
7063,5,3
7064,92,47
7065,2615,2143
7066,3,1
7067,2,0
7068,3,1
7069,1,0
7070,60,42
7071,14,8
7072,2,1
7073,1,0
7074,14,12
7075,29,14
7076,9,5
7077,28,23
7078,642,426
7079,9,6
7080,2,2
7081,75,56
7082,3,3
7083,1,1
7084,35,20
7085,2,1
7086,1,1
7087,21,5
7088,7,1
7089,4,1
7090,43,32
7091,3,0
7092,29,21
7093,4,3
7094,37,23
7095,70,46
7096,2,2
7097,76,35
7098,3,2
7099,2,1
7100,37,5
7101,25,11
7102,84,42
7103,2,0
7104,3,1
7105,9,5
7106,548,335
7107,1,0
7108,51,24
7109,17,12
7110,97,54
7111,1,0
7112,7,2
7113,47823,39641
7114,1,1
7115,4,2
7116,73,42
7117,3,0
7118,5,2
7119,2,2
7120,21,15
7121,3,1
7122,4,1
7123,119,69
7124,1,1
7125,1,0
7126,2,2
7127,10,9
7128,35,5
7129,8,5
7130,2,1
7131,453,62
7132,39,9
7133,14,3
7134,3,1
7135,61,20
7136,1,0
7137,61,26
7138,7,5
7139,7,6
7140,3,2
7141,13,10
7142,3,2
7143,1,1
7144,21,9
7145,2,2
7146,3,0
7147,4,3
7148,1549,599
7149,9,5
7150,3,2
7151,3,1
7152,9,0
7153,75,38
7154,12,7
7155,3,2
7156,4,3
7157,14,12
7158,300,64
7159,363,240
7160,7,2
7161,35,19
7162,54,41
7163,2,2
7164,438,211
7165,3,0
7166,2,0
7167,143,120
7168,4,4
7169,322,218
7170,2,2
7171,11,6
7172,7,1
7173,2,0
7174,1,1
7175,36,21
7176,502,207
7177,1,0
7178,4,3
7179,233,161
7180,31,19
7181,214,168
7182,621,274
7183,3,1
7184,2,1
7185,2,1
7186,364,262
7187,75,17
7188,105,48
7189,23,13
7190,250,22
7191,154,58
7192,1,0
7193,16,6
7194,3,1
7195,15,8
7196,3,2
7197,2,0
7198,2,0
7199,343,261
7200,2,2
7201,1,0
7202,5,3
7203,7,4
7204,130,97
7205,3,0
7206,65,35
7207,64,40
7208,1,1
7209,8,3
7210,3,2
7211,1002,834
7212,1,1
7213,503,124
7214,46,33
7215,15,5
7216,4,1
7217,4,3
7218,11,6
7219,84,25
7220,14,5
7221,1,0
7222,2,2
7223,3,0
7224,5,4
7225,7,2
7226,3,2
7227,3,3
7228,123,91
7229,6,1
7230,3,1
7231,1,1
7232,5,0
7233,1839,1149
7234,48,10
7235,3,3
7236,76,14
7237,3,0
7238,1,0
7239,16,3
7240,5,5
7241,38,27
7242,369,133
7243,3188,1493
7244,1,1
7245,115,64
7246,1,0
7247,300,147
7248,2,0
7249,41,27
7250,114,77
7251,22,2
7252,4050,2409
7253,3,0
7254,22,10
7255,1,1
7256,35,13
7257,25,13
7258,90,35
7259,69,24
7260,22,12
7261,6,3
7262,26,14
7263,2,1
7264,2,0
7265,101,75
7266,2461,1103
7267,413,285
7268,2,0
7269,4,1
7270,1,1
7271,17,12
7272,6,2
7273,274,212
7274,219,176
7275,4,1
7276,17,12
7277,7420,5182
7278,5,3
7279,8,2
7280,4,1
7281,5,2
7282,7361,4776
7283,2,1
7284,52,34
7285,8,6
7286,6,1
7287,2,0
7288,3,3
7289,5,1
7290,5,0
7291,7,2
7292,5,3
7293,1,0
7294,199,78
7295,7,5
7296,3,1
7297,3,1
7298,21,7
7299,2,1
7300,3,1
7301,10,9
7302,2,0
7303,77,58
7304,3,2
7305,4,0
7306,5,3
7307,1,0
7308,19,11
7309,3,0
7310,305,173
7311,3,3
7312,25,16
7313,5,3
7314,360,276
7315,80,58
7316,1,1
7317,2,1
7318,25024,17815
7319,13,1
7320,7,1
7321,9,3
7322,137,23
7323,2,1
7324,11,7
7325,28,24
7326,2,1
7327,1,0
7328,5,0
7329,614,398
7330,9,6
7331,3,1
7332,6,1
7333,199,147
7334,1,1
7335,6,3
7336,5,2
7337,11,8
7338,12,7
7339,10,1
7340,2,2
7341,7,4
7342,1,0
7343,123,65
7344,585,460
7345,8,1
7346,23,8
7347,12,6
7348,7,4
7349,25,14
7350,2,1
7351,1,0
7352,3,1
7353,9,7
7354,177,120
7355,14,8
7356,5,3
7357,11,8
7358,1,1
7359,1,0
7360,119,80
7361,2,0
7362,9,2
7363,7,5
7364,3,2
7365,5,2
7366,53,34
7367,5136,3869
7368,6,1
7369,32,18
7370,3,1
7371,55,37
7372,3,1
7373,474,313
7374,849,113
7375,369,75
7376,8,0
7377,12,4
7378,13,8
7379,2,1
7380,5,1
7381,2,2
7382,1,0
7383,4,3
7384,2,1
7385,20,14
7386,229,115
7387,3,1
7388,48,36
7389,11898,7692
7390,3,1
7391,2,1
7392,2,2
7393,2705,1842
7394,2,1
7395,4,2
7396,1,0
7397,8,1
7398,36,15
7399,1,0
7400,2,1
7401,2,0
7402,191,56
7403,1,0
7404,2,1
7405,12,6
7406,4,1
7407,1,1
7408,2,1
7409,61,46
7410,1,0
7411,2,0
7412,24,5
7413,1,1
7414,53,28
7415,4,0
7416,2,1
7417,6,1
7418,3,2
7419,26,6
7420,1,0
7421,3,2
7422,1366,839
7423,2,0
7424,100,77
7425,1,0
7426,2,1
7427,5,0
7428,2,2
7429,2,0
7430,10,6
7431,506,324
7432,3,3
7433,1610,1136
7434,2,1
7435,13,8
7436,4,2
7437,1,0
7438,12,5
7439,64,48
7440,3,1
7441,143,44
7442,1,1
7443,4,4
7444,16,13
7445,14,4
7446,2,0
7447,1,0
7448,11,3
7449,893,631
7450,310,187
7451,56,15
7452,14,9
7453,1,0
7454,2,1
7455,10,6
7456,20,6
7457,20,10
7458,2,0
7459,4,2
7460,2,1
7461,5,2
7462,5,2
7463,2577,1909
7464,2,1
7465,1,0
7466,12,6
7467,4,3
7468,1,0
7469,199,129
7470,9,1
7471,9,4
7472,9,8
7473,1,0
7474,399,325
7475,2,1
7476,70,17
7477,8,1
7478,1,0
7479,19,10
7480,2,1
7481,1,0
7482,2608,1234
7483,2,2
7484,1,0
7485,6,1
7486,2,0
7487,4751,2978
7488,2,2
7489,8,5
7490,21,19
7491,5,3
7492,100,82
7493,54,16
7494,109,29
7495,2,0
7496,17,13
7497,7438,4984
7498,605,334
7499,20,6
7500,22,17
7501,1,0
7502,5,1
7503,49,38
7504,4,2
7505,2,0
7506,181,120
7507,1,0
7508,8,3
7509,2,0
7510,323,179
7511,2,0
7512,3,1
7513,1,0
7514,6,1
7515,4,2
7516,52,30
7517,4,2
7518,3,2
7519,4,3
7520,1,0
7521,18,8
7522,22,14
7523,1,0
7524,26,17
7525,2,0
7526,8,6
7527,1,0
7528,4,1
7529,16,5
7530,92,62
7531,364,152
7532,204,140
7533,4,1
7534,27,18
7535,8,6
7536,2,0
7537,18,1
7538,9477,6211
7539,3,0
7540,2,1
7541,5,4
7542,35,22
7543,2,1
7544,32,12
7545,127,66
7546,1,0
7547,1,1
7548,4,1
7549,416,146
7550,3,2
7551,1,0
7552,3,0
7553,135,107
7554,2,0
7555,10,0
7556,7,0
7557,39,24
7558,2,1
7559,3,1
7560,12,5
7561,1,0
7562,19,9
7563,2,0
7564,8,6
7565,1,0
7566,1,1
7567,4,1
7568,1,0
7569,10,1
7570,3,0
7571,1,1
7572,8,0
7573,12,4
7574,7,3
7575,6,2
7576,44,29
7577,4,1
7578,2,2
7579,31,23
7580,4,2
7581,7,4
7582,1453,284
7583,2468,912
7584,15,2
7585,240,143
7586,5,2
7587,2,0
7588,1,1
7589,2988,908
7590,22,11
7591,6,2
7592,3,1
7593,2,1
7594,58,26
7595,5,2
7596,34,16
7597,3,2
7598,4,1
7599,12,9
7600,3,2
7601,1,0
7602,21,13
7603,2,0
7604,5,3
7605,13,6
7606,407,182
7607,1,1
7608,60,35
7609,3,1
7610,4,1
7611,33,14
7612,7,2
7613,2,0
7614,14,9
7615,1,1
7616,2,1
7617,6,2
7618,3879,2695
7619,1,0
7620,42,18
7621,76,30
7622,2,1
7623,20,9
7624,1,1
7625,2,1
7626,113,76
7627,1,0
7628,2,0
7629,4,1
7630,20,2
7631,18,11
7632,3,2
7633,1,1
7634,1,0
7635,7,6
7636,101,17
7637,5,0
7638,2,1
7639,1,1
7640,3,2
7641,2596,1630
7642,165,118
7643,3,0
7644,2,0
7645,1,1
7646,3,1
7647,10,7
7648,2,0
7649,15,11
7650,48,9
7651,20,8
7652,2,0
7653,3,1
7654,10,6
7655,8,6
7656,4,2
7657,49,23
7658,22,15
7659,2,2
7660,4,3
7661,43,28
7662,1,0
7663,4,1
7664,227,94
7665,1738,513
7666,1,0
7667,46,10
7668,216,78
7669,5,2
7670,4,0
7671,19,3
7672,230,168
7673,16,10
7674,3231,2150
7675,2,1
7676,1,0
7677,2,1
7678,6,1
7679,1,0
7680,1,1
7681,2,0
7682,2,1
7683,138,92
7684,7,4
7685,22,16
7686,2,1
7687,1,0
7688,64,44
7689,1,1
7690,3,1
7691,1,0
7692,1,0
7693,2,2
7694,43,18
7695,2,2
7696,5,3
7697,6,5
7698,2731,2239
7699,1,0
7700,4,3
7701,6,4
7702,1,0
7703,2,1
7704,11,3
7705,40,18
7706,13,9
7707,3,1
7708,1,0
7709,231,109
7710,8932,6570
7711,2,0
7712,22484,18125
7713,6,5
7714,1,0
7715,194,166
7716,232,166
7717,5,5
7718,182,20
7719,15,2
7720,13,3
7721,8,4
7722,1,1
7723,7,3
7724,2,0
7725,71,47
7726,2,1
7727,5,0
7728,13,7
7729,9,4
7730,2,1
7731,46,34
7732,1,0
7733,4,2
7734,13,3
7735,18,13
7736,7,5
7737,2,1
7738,5,1
7739,2,1
7740,780,637
7741,4,3
7742,2,2
7743,467,390
7744,312,253
7745,3,1
7746,1,0
7747,4,4
7748,7,4
7749,1,0
7750,2,1
7751,19,9
7752,5,5
7753,1,0
7754,34,30
7755,8,0
7756,6470,3761
7757,15,1
7758,5,3
7759,1,0
7760,25,7
7761,11,10
7762,3,1
7763,5,2
7764,1,0
7765,1,0
7766,2,1
7767,6,5
7768,58,23
7769,2,2
7770,3,1
7771,11,7
7772,3,2
7773,1,0
7774,25,13
7775,47,27
7776,1,0
7777,42,25
7778,1,0
7779,9,5
7780,14,12
7781,2,2
7782,1,0
7783,2,1
7784,5,1
7785,2,1
7786,325,175
7787,2,0
7788,1318,1049
7789,276,152
7790,1,0
7791,1,0
7792,2,1
7793,472,66
7794,34,8
7795,16,8
7796,1,0
7797,1,0
7798,4,2
7799,1,0
7800,513,204
7801,28,12
7802,10,7
7803,3,0
7804,37,11
7805,1,0
7806,384,326
7807,21,16
7808,2,0
7809,3,2
7810,414,296
7811,2,1
7812,184,134
7813,17,5
7814,5,3
7815,2,0
7816,3,2
7817,2,0
7818,10,1
7819,12,2
7820,7,2
7821,1,0
7822,63,38
7823,2,2
7824,6,4
7825,50,22
7826,40,7
7827,7,3
7828,8,1
7829,7,6
7830,289,128
7831,1,0
7832,2776,1797
7833,5,3
7834,3,1
7835,1,0
7836,2,2
7837,1,1
7838,26,8
7839,2,1
7840,108,85
7841,2,0
7842,623,430
7843,19963,14174
7844,5,2
7845,79,51
7846,284,48
7847,1,0
7848,9,1
7849,1,0
7850,6,1
7851,2,0
7852,6,4
7853,1,0
7854,25,16
7855,7,3
7856,213,165
7857,1,1
7858,110,7
7859,8,5
7860,1,0
7861,24,16
7862,12,4
7863,16,12
7864,1,1
7865,3438,1662
7866,3,3
7867,2,0
7868,3,2
7869,7,6
7870,7,1
7871,6,1
7872,6,5
7873,1,0
7874,2,2
7875,7,3
7876,119,9
7877,2,1
7878,1,1
7879,2,2
7880,5,1
7881,86,46
7882,1,0
7883,1729,983
7884,1228,781
7885,8,3
7886,15,7
7887,8,2
7888,2,0
7889,3,1
7890,2,2
7891,3,2
7892,1,1
7893,8,3
7894,2073,1066
7895,2,2
7896,4,0
7897,2,1
7898,20,7
7899,3,2
7900,282,198
7901,1,0
7902,3,0
7903,1,0
7904,4,1
7905,11,10
7906,26,19
7907,13,10
7908,2,1
7909,8,0
7910,137,120
7911,4,3
7912,1,0
7913,1,0
7914,82,42
7915,2,0
7916,3,0
7917,2,0
7918,244,180
7919,2,1
7920,3,1
7921,10,1
7922,4,0
7923,24,10
7924,3,1
7925,60,26
7926,4,1
7927,4098,2200
7928,6,3
7929,2,0
7930,4,1
7931,2,0
7932,2,0
7933,242,165
7934,6552,4968
7935,1,1
7936,4,4
7937,28,18
7938,1,0
7939,22561,17397
7940,2,1
7941,4,2
7942,7,3
7943,686,272
7944,4,1
7945,1,0
7946,15,4
7947,2,1
7948,43,10
7949,29,12
7950,53,14
7951,126,39
7952,259,182
7953,8231,4803
7954,6,5
7955,4,1
7956,3,2
7957,4,1
7958,40,25
7959,2,2
7960,1,1
7961,13,6
7962,15,3
7963,6,1
7964,1,0
7965,12,2
7966,146,117
7967,5,2
7968,1,0
7969,201,105
7970,4,3
7971,918,348
7972,1036,228
7973,1,0
7974,5,0
7975,2,0
7976,2,0
7977,18,13
7978,1,1
7979,3,0
7980,6,6
7981,1,1
7982,5,1
7983,11,3
7984,4,3
7985,7,5
7986,50,33
7987,1233,685
7988,4,2
7989,4,0
7990,17,8
7991,2,0
7992,8,5
7993,47,27
7994,1,1
7995,2,0
7996,1014,529
7997,2697,1920
7998,1602,924
7999,3,0
8000,149,63
8001,14,7
8002,4,1
8003,4,0
8004,390,216
8005,8407,3394
8006,3,0
8007,1,1
8008,66,21
8009,5,0
8010,2,2
8011,2,1
8012,4,2
